sampleID,date,basin,longitude,latitude,Temperature,Salinity,month,season
11496,16/3/2000,bs,12.387,54.825,3.75,10.60888889,3,Spring
11497,23/3/2000,bs,12.387,54.825,4.38,9.282222222,3,Spring
11498,10/4/2000,bs,12.387,54.825,4.78,8.722777778,4,Spring
11499,26/4/2000,bs,12.387,54.825,7.43,8.683333333,4,Spring
11500,2/5/2000,bs,12.387,54.825,7.8,8.452222222,5,Spring
11501,15/5/2000,bs,12.387,54.825,11.51,8.43,5,Spring
11502,14/6/2000,bs,12.387,54.825,14.35,8.713333333,6,Summer
11503,12/7/2000,bs,12.387,54.825,14.29,8.062777778,7,Summer
11504,24/7/2000,bs,12.387,54.825,15.94,8.943333333,7,Summer
11505,10/8/2000,bs,12.387,54.825,15.68,8.467777778,8,Summer
11506,15/8/2000,bs,12.387,54.825,16.87,8.08,8,Summer
11507,21/8/2000,bs,12.387,54.825,17.54,7.952777778,8,Summer
11508,29/8/2000,bs,12.387,54.825,14.38,8.151111111,8,Summer
11509,5/9/2000,bs,12.387,54.825,13.38,8.439444444,9,Autumn
11510,11/9/2000,bs,12.387,54.825,14.58,8.256666667,9,Autumn
11511,26/9/2000,bs,12.387,54.825,13.68,8.013333333,9,Autumn
11512,3/10/2000,bs,12.387,54.825,13.76,8.15,10,Autumn
11513,12/10/2000,bs,12.387,54.825,12.62,8.901666667,10,Autumn
11514,19/10/2000,bs,12.387,54.825,12.77,8.902777778,10,Autumn
11515,23/10/2000,bs,12.387,54.825,12.49,8.917777778,10,Autumn
11516,14/11/2000,bs,12.387,54.825,10.11,10.74055556,11,Autumn
11517,23/11/2000,bs,12.387,54.825,9.28,8.701111111,11,Autumn
11518,27/11/2000,bs,12.387,54.825,8.89,8.995555556,11,Autumn
11519,5/12/2000,bs,12.387,54.825,7.87,11.67277778,12,Winter
11520,23/8/1999,bs,15.983,55.25,16.85,7.025,8,Summer
11521,2/9/1999,bs,15.983,55.25,17.05,6.66,9,Autumn
11522,23/9/1999,bs,15.983,55.25,16.8,6.87,9,Autumn
11523,18/10/1999,bs,15.983,55.25,11.07,7.165,10,Autumn
11524,9/11/1999,bs,15.983,55.25,9.3,7.55,11,Autumn
11525,10/5/2000,bs,15.983,55.25,8,7.62,5,Spring
11526,3/7/2000,bs,15.983,55.25,13,7.47,7,Summer
11528,14/8/2000,bs,15.983,55.25,17.11,7.49,8,Summer
11529,4/10/2000,bs,15.983,55.25,14.5,7.27,10,Autumn
11530,18/12/2000,bs,15.983,55.25,7.5,7.495,12,Winter
11531,1/5/2001,bs,15.983,55.25,4.97,7.332833333,5,Spring
11532,6/6/2001,bs,15.983,55.25,10.77,7.268541667,6,Summer
11533,4/7/2001,bs,15.983,55.25,17.04,7.215217391,7,Summer
11534,30/8/2001,bs,15.983,55.25,17.3,7.22,8,Summer
11535,6/12/2001,bs,15.983,55.25,6.8,7.35,12,Winter
11536,22/4/2002,bs,15.983,55.25,4.76,7.305698925,4,Spring
11537,23/5/2002,bs,15.983,55.25,9.67,7.237417582,5,Spring
11538,29/7/2002,bs,15.983,55.25,19.95,8.659105263,7,Summer
11539,22/8/2002,bs,15.983,55.25,20.46,7.199849462,8,Summer
11540,30/10/2002,bs,15.983,55.25,10.24,7.224293478,10,Autumn
11541,25/3/2003,bs,15.983,55.25,2.17,7.309526316,3,Spring
11542,2/7/2003,bs,15.983,55.25,15.29,7.286736842,7,Summer
11543,31/7/2003,bs,15.983,55.25,20.46,7.206394737,7,Summer
11544,29/9/2003,bs,15.983,55.25,15.6,7.221153846,9,Autumn
11545,6/11/2003,bs,15.983,55.25,8.82,7.215337079,11,Autumn
11546,4/12/2003,bs,15.983,55.25,7.85,7.29443299,12,Winter
11716,19/2/1990,bs,18.233,58.583,2.9,7,2,Winter
11718,7/3/1990,bs,18.233,58.583,3.1,7.09,3,Spring
11720,27/3/1990,bs,18.233,58.583,3.66,7.095,3,Spring
11723,17/4/1990,bs,18.233,58.583,4.4,7.1,4,Spring
11726,25/4/1990,bs,18.233,58.583,5.5,7.05,4,Spring
11727,2/5/1990,bs,18.233,58.583,5.69,7.075,5,Spring
11728,8/5/1990,bs,18.233,58.583,6.67,6.615,5,Spring
11730,15/5/1990,bs,18.233,58.583,7.68,6.8225,5,Spring
11732,22/5/1990,bs,18.233,58.583,8.01,6.425,5,Spring
11733,29/5/1990,bs,18.233,58.583,8.65,6.7125,5,Spring
11734,6/6/1990,bs,18.233,58.583,10.83,6.73,6,Summer
11737,19/6/1990,bs,18.233,58.583,12.76,6.6175,6,Summer
11739,4/7/1990,bs,18.233,58.583,14.48,6.325,7,Summer
11741,25/7/1990,bs,18.233,58.583,15.11,6.635,7,Summer
11743,1/8/1990,bs,18.233,58.583,16.16,6.6,8,Summer
11745,14/8/1990,bs,18.233,58.583,16.4,6.4775,8,Summer
11746,28/8/1990,bs,18.233,58.583,16.43,6.4975,8,Summer
11749,12/9/1990,bs,18.233,58.583,15.11,6.695,9,Autumn
11751,25/9/1990,bs,18.233,58.583,12.93,6.1125,9,Autumn
11752,9/10/1990,bs,18.233,58.583,11.52,6.1,10,Autumn
11755,23/10/1990,bs,18.233,58.583,10.29,6.5,10,Autumn
11757,20/11/1990,bs,18.233,58.583,7.3,6.4,11,Autumn
11759,18/12/1990,bs,18.233,58.583,4.99,6.5575,12,Winter
11761,15/1/1991,bs,18.233,58.583,4.17,7.035,1,Winter
11763,21/2/1991,bs,18.233,58.583,1.74,6.7525,2,Winter
11765,12/3/1991,bs,18.233,58.583,1.4,6.325,3,Spring
11767,26/3/1991,bs,18.233,58.583,2.12,6.5625,3,Spring
11769,9/4/1991,bs,18.233,58.583,2.94,6.5375,4,Spring
11771,18/4/1991,bs,18.233,58.583,3.31,6.6975,4,Spring
11773,23/4/1991,bs,18.233,58.583,3.43,6.71,4,Spring
11775,2/5/1991,bs,18.233,58.583,3.7,6.8,5,Spring
11777,8/5/1991,bs,18.233,58.583,3.92,6.7975,5,Spring
11778,28/5/1991,bs,18.233,58.583,6.46,6.335,5,Spring
11781,12/6/1991,bs,18.233,58.583,8.14,6.275,6,Summer
11782,25/6/1991,bs,18.233,58.583,9.26,6.3375,6,Summer
11783,2/7/1991,bs,18.233,58.583,10.26,6.3125,7,Summer
11784,16/7/1991,bs,18.233,58.583,12.66,6.325,7,Summer
11785,31/7/1991,bs,18.233,58.583,14.61,6.395,7,Summer
11786,14/8/1991,bs,18.233,58.583,12.37,6.33,8,Summer
11787,27/8/1991,bs,18.233,58.583,13.72,6.2,8,Summer
11788,17/9/1991,bs,18.233,58.583,13.4,6.0975,9,Autumn
11790,8/10/1991,bs,18.233,58.583,10.13,6.6125,10,Autumn
11791,24/10/1991,bs,18.233,58.583,9.5,6.6,10,Autumn
11792,19/11/1991,bs,18.233,58.583,6.7,6.8,11,Autumn
11793,10/12/1991,bs,18.233,58.583,5.8,6.9,12,Winter
11794,14/1/1992,bs,18.233,58.583,4.4,7.2,1,Winter
11795,11/2/1992,bs,17.625,58.803,2.1,7.2,2,Winter
11796,11/2/1992,bs,18.233,58.583,3.41,7.2,2,Winter
11797,10/3/1992,bs,17.625,58.803,2.3,7.1,3,Spring
11798,17/3/1992,bs,18.233,58.583,2.9,6.9675,3,Spring
11799,24/3/1992,bs,17.625,58.803,2.56,7.1,3,Spring
11800,31/3/1992,bs,17.625,58.803,2.66,6.9875,3,Spring
11801,7/4/1992,bs,18.233,58.583,3.25,7,4,Spring
11802,8/4/1992,bs,17.625,58.803,3,6.7675,4,Spring
11803,13/4/1992,bs,17.625,58.803,3.52,6.685,4,Spring
11804,21/4/1992,bs,17.625,58.803,3.47,6.7,4,Spring
11805,22/4/1992,bs,18.233,58.583,3.4,6.9975,4,Spring
11806,28/4/1992,bs,18.233,58.583,3.67,6.71,4,Spring
11807,5/5/1992,bs,17.625,58.803,5.1,6.71,5,Spring
11808,5/5/1992,bs,18.233,58.583,4.5,6.77,5,Spring
11809,19/5/1992,bs,18.233,58.583,6.43,6.8175,5,Spring
11810,20/5/1992,bs,17.625,58.803,7.8,6.8225,5,Spring
11811,2/6/1992,bs,17.625,58.803,12.35,6.6,6,Summer
11812,2/6/1992,bs,18.233,58.583,10.32,6.8,6,Summer
11813,17/6/1992,bs,17.625,58.803,15.87,6.5,6,Summer
11814,30/6/1992,bs,17.625,58.803,15.2,6.6,6,Summer
11816,14/7/1992,bs,17.625,58.803,17.05,6.59,7,Summer
11817,29/7/1992,bs,17.625,58.803,10.09,6.65,7,Summer
11818,11/8/1992,bs,17.625,58.803,12.38,6.65,8,Summer
11819,25/8/1992,bs,17.625,58.803,14.71,6.6,8,Summer
11820,8/9/1992,bs,17.625,58.803,10.76,6.775,9,Autumn
11821,22/9/1992,bs,17.625,58.803,13.58,6.425,9,Autumn
11822,6/10/1992,bs,17.625,58.803,12.59,6.4,10,Autumn
11823,20/10/1992,bs,17.625,58.803,10,6.4025,10,Autumn
11824,17/11/1992,bs,17.625,58.803,6.05,6.6,11,Autumn
11825,8/12/1992,bs,17.625,58.803,4.46,6.6,12,Winter
11826,26/1/1993,bs,17.625,58.803,2.5,7.375,1,Winter
11827,18/2/1993,bs,17.625,58.803,1.6,7.3375,2,Winter
11828,18/3/1993,bs,17.625,58.803,1.75,6.873,3,Spring
11829,24/3/1993,bs,17.625,58.803,2.12,6.97875,3,Spring
11830,30/3/1993,bs,17.625,58.803,2,6.9935,3,Spring
11831,5/4/1993,bs,17.625,58.803,2.39,6.7315,4,Spring
11832,13/4/1993,bs,17.625,58.803,2.51,6.415,4,Spring
11833,20/4/1993,bs,17.625,58.803,3.16,6.4255,4,Spring
11834,27/4/1993,bs,17.625,58.803,4.4,6.5115,4,Spring
11835,11/5/1993,bs,17.625,58.803,7.12,6.36425,5,Spring
11836,25/5/1993,bs,17.625,58.803,10.18,6.16975,5,Spring
11837,8/6/1993,bs,17.625,58.803,10.76,6.33925,6,Summer
11838,22/6/1993,bs,17.625,58.803,12.02,6.29475,6,Summer
11839,7/7/1993,bs,17.625,58.803,13.04,6.27,7,Summer
11840,20/7/1993,bs,17.625,58.803,15.31,6.263,7,Summer
11841,3/8/1993,bs,17.625,58.803,13.94,6.34525,8,Summer
11842,18/8/1993,bs,17.625,58.803,9.42,6.6185,8,Summer
11843,31/8/1993,bs,17.625,58.803,13.51,6.1505,8,Summer
11844,21/9/1993,bs,17.625,58.803,11.8,6.102,9,Autumn
11845,12/10/1993,bs,17.625,58.803,10.7,6.08725,10,Autumn
11847,9/12/1993,bs,17.625,58.803,3.72,6.49975,12,Winter
11848,18/1/1994,bs,17.625,58.803,1.36,6.4945,1,Winter
11849,18/1/1994,bs,18.233,58.583,2.43,6.82,1,Winter
11850,15/2/1994,bs,17.625,58.803,-0.3,6.51975,2,Winter
11851,16/2/1994,bs,18.233,58.583,-0.05,6.32825,2,Winter
11852,15/3/1994,bs,17.625,58.803,0.02,6.4445,3,Spring
11853,16/3/1994,bs,18.233,58.583,0.32,6.69275,3,Spring
11854,28/3/1994,bs,17.625,58.803,0.74,6.539,3,Spring
11855,28/3/1994,bs,18.233,58.583,0.73,6.85125,3,Spring
11856,7/4/1994,bs,17.625,58.803,2.01,6.60725,4,Spring
11857,13/4/1994,bs,17.625,58.803,2.7,6.47925,4,Spring
11858,13/4/1994,bs,18.233,58.583,2.2,6.85175,4,Spring
11859,19/4/1994,bs,17.625,58.803,3.01,6.538,4,Spring
11860,19/4/1994,bs,18.233,58.583,2.31,6.83825,4,Spring
11861,26/4/1994,bs,17.625,58.803,4.6,6.47875,4,Spring
11862,26/4/1994,bs,18.233,58.583,2.7,6.927,4,Spring
11863,3/5/1994,bs,17.625,58.803,5.06,6.4555,5,Spring
11864,3/5/1994,bs,18.233,58.583,3.75,6.84725,5,Spring
11865,10/5/1994,bs,17.625,58.803,6.8,6.44625,5,Spring
11866,10/5/1994,bs,18.233,58.583,5.31,6.74375,5,Spring
11867,24/5/1994,bs,17.625,58.803,8.92,6.33225,5,Spring
11868,24/5/1994,bs,18.233,58.583,6.16,6.942,5,Spring
11869,7/6/1994,bs,17.625,58.803,9.85,6.36275,6,Summer
11870,7/6/1994,bs,18.233,58.583,8.06,6.52875,6,Summer
11871,21/6/1994,bs,17.625,58.803,9.99,6.45825,6,Summer
11872,21/6/1994,bs,18.233,58.583,9.66,6.58,6,Summer
11873,5/7/1994,bs,17.625,58.803,12.87,6.41725,7,Summer
11874,5/7/1994,bs,18.233,58.583,12.07,6.738,7,Summer
11875,19/7/1994,bs,17.625,58.803,15.48,6.33575,7,Summer
11876,19/7/1994,bs,18.233,58.583,14.78,6.662,7,Summer
11877,2/8/1994,bs,17.625,58.803,19.55,6.203,8,Summer
11878,2/8/1994,bs,18.233,58.583,18.53,6.83725,8,Summer
11879,16/8/1994,bs,17.625,58.803,20.16,6.18175,8,Summer
11880,16/8/1994,bs,18.233,58.583,19.05,6.82025,8,Summer
11881,30/8/1994,bs,17.625,58.803,17.26,6.2065,8,Summer
11882,30/8/1994,bs,18.233,58.583,16.87,6.42925,8,Summer
11883,13/9/1994,bs,18.233,58.583,14.92,6.19825,9,Autumn
11884,14/9/1994,bs,17.625,58.803,15.31,6.306,9,Autumn
11886,27/9/1994,bs,18.233,58.583,13.47,6.29575,9,Autumn
11887,25/10/1994,bs,17.625,58.803,6.8,7.0505,10,Autumn
11888,25/10/1994,bs,18.233,58.583,8.14,6.8845,10,Autumn
11889,8/11/1994,bs,17.625,58.803,6.68,6.92325,11,Autumn
11890,8/11/1994,bs,18.233,58.583,7.66,6.73325,11,Autumn
11891,13/12/1994,bs,17.625,58.803,4.37,6.93975,12,Winter
11892,13/12/1994,bs,18.233,58.583,5.53,6.9165,12,Winter
11893,25/1/1995,bs,18.233,58.583,3.64,7.0925,1,Winter
11894,26/1/1995,bs,17.625,58.803,1.44,7.0595,1,Winter
11895,14/2/1995,bs,18.233,58.583,2.86,6.91,2,Winter
11896,17/2/1995,bs,17.625,58.803,0.71,7.00825,2,Winter
11899,21/3/1995,bs,17.625,58.803,1.7,6.9235,3,Spring
11901,29/3/1995,bs,17.625,58.803,1.78,6.91175,3,Spring
11902,4/4/1995,bs,17.625,58.803,2,6.89725,4,Spring
11903,4/4/1995,bs,18.233,58.583,2.59,6.95,4,Spring
11904,11/4/1995,bs,17.625,58.803,2.43,6.82225,4,Spring
11905,11/4/1995,bs,18.233,58.583,2.71,6.61375,4,Spring
11906,18/4/1995,bs,18.233,58.583,3.03,6.79,4,Spring
11907,20/4/1995,bs,17.625,58.803,3.17,6.80325,4,Spring
11908,25/4/1995,bs,17.625,58.803,3.81,6.711,4,Spring
11909,25/4/1995,bs,18.233,58.583,3.33,6.6475,4,Spring
11910,2/5/1995,bs,18.233,58.583,3.62,6.42625,5,Spring
11911,3/5/1995,bs,17.625,58.803,4.44,6.6625,5,Spring
11912,9/5/1995,bs,18.233,58.583,3.9,6.755,5,Spring
11913,10/5/1995,bs,17.625,58.803,5.32,6.4865,5,Spring
11914,22/5/1995,bs,18.233,58.583,5.39,6.615,5,Spring
11915,23/5/1995,bs,17.625,58.803,6.71,6.43875,5,Spring
11916,6/6/1995,bs,18.233,58.583,8.3,6.57875,6,Summer
11917,7/6/1995,bs,17.625,58.803,11.66,6.216,6,Summer
11918,19/6/1995,bs,18.233,58.583,8.22,6.41875,6,Summer
11919,20/6/1995,bs,17.625,58.803,12.11,6.22125,6,Summer
11920,3/7/1995,bs,18.233,58.583,10.91,6.365,7,Summer
11921,4/7/1995,bs,17.625,58.803,13.68,6.1545,7,Summer
11922,18/7/1995,bs,18.233,58.583,15.08,6.11875,7,Summer
11923,19/7/1995,bs,17.625,58.803,15.71,6.125,7,Summer
11924,1/8/1995,bs,18.233,58.583,15.94,6.40875,8,Summer
11925,2/8/1995,bs,17.625,58.803,16.61,6.10525,8,Summer
11926,15/8/1995,bs,18.233,58.583,16.86,6.5415,8,Summer
11927,16/8/1995,bs,17.625,58.803,18.38,6.11525,8,Summer
11928,29/8/1995,bs,18.233,58.583,15.42,6.2025,8,Summer
11930,12/9/1995,bs,18.233,58.583,14.22,6,9,Autumn
11931,13/9/1995,bs,17.625,58.803,14.32,6.08,9,Autumn
11932,27/9/1995,bs,18.233,58.583,12.83,6.47125,9,Autumn
11933,28/9/1995,bs,17.625,58.803,12.25,6.2755,9,Autumn
11934,10/10/1995,bs,18.233,58.583,12.3,6.54125,10,Autumn
11935,11/10/1995,bs,17.625,58.803,10.99,6.48525,10,Autumn
11936,24/10/1995,bs,18.233,58.583,8.06,6.6275,10,Autumn
11937,25/10/1995,bs,17.625,58.803,7.35,7.05625,10,Autumn
11938,8/11/1995,bs,18.233,58.583,8.02,6.66625,11,Autumn
11939,9/11/1995,bs,17.625,58.803,5.5,7.0065,11,Autumn
11940,12/12/1995,bs,18.233,58.583,4.35,6.40625,12,Winter
11941,13/12/1995,bs,17.625,58.803,3.29,6.605,12,Winter
11942,16/1/1996,bs,18.233,58.583,2.52,6.68125,1,Winter
11943,17/1/1996,bs,17.625,58.803,0.65,6.52875,1,Winter
11944,13/2/1996,bs,18.233,58.583,0.89,6.68625,2,Winter
11945,14/2/1996,bs,17.625,58.803,-0.24,6.40875,2,Winter
11946,11/3/1996,bs,17.625,58.803,0.1,6.4175,3,Spring
11947,12/3/1996,bs,18.233,58.583,0.04,6.6525,3,Spring
11948,20/3/1996,bs,17.625,58.803,-0.08,6.3775,3,Spring
11949,26/3/1996,bs,18.233,58.583,0.55,6.645,3,Spring
11950,27/3/1996,bs,17.625,58.803,0.15,6.32375,3,Spring
11951,1/4/1996,bs,17.625,58.803,0.3,6.33375,4,Spring
11952,2/4/1996,bs,18.233,58.583,0.29,6.36875,4,Spring
11953,9/4/1996,bs,17.625,58.803,0.9,6.35125,4,Spring
11954,10/4/1996,bs,18.233,58.583,1.15,6.6975,4,Spring
11955,16/4/1996,bs,18.233,58.583,1.39,6.76625,4,Spring
11956,17/4/1996,bs,17.625,58.803,1.39,6.32375,4,Spring
11957,23/4/1996,bs,18.233,58.583,2.54,6.71875,4,Spring
11958,24/4/1996,bs,17.625,58.803,2,6.31875,4,Spring
11959,30/4/1996,bs,18.233,58.583,2.31,6.35875,4,Spring
11960,7/5/1996,bs,18.233,58.583,3.24,6.51125,5,Spring
11961,8/5/1996,bs,17.625,58.803,4.24,6.18375,5,Spring
11962,21/5/1996,bs,18.233,58.583,3.69,6.48625,5,Spring
11963,22/5/1996,bs,17.625,58.803,5.45,6.0575,5,Spring
11964,4/6/1996,bs,18.233,58.583,6.58,6.325,6,Summer
11965,5/6/1996,bs,17.625,58.803,7.86,6.05,6,Summer
11966,17/6/1996,bs,17.625,58.803,9.65,6.0825,6,Summer
11967,19/6/1996,bs,18.233,58.583,9.74,6.31375,6,Summer
11968,2/7/1996,bs,18.233,58.583,10.88,6.3225,7,Summer
11969,3/7/1996,bs,17.625,58.803,11.32,6.03,7,Summer
11970,16/7/1996,bs,18.233,58.583,8.57,6.1375,7,Summer
11971,17/7/1996,bs,17.625,58.803,10.04,6.09375,7,Summer
11972,30/7/1996,bs,18.233,58.583,13.35,5.6825,7,Summer
11973,31/7/1996,bs,17.625,58.803,11.22,6.09,7,Summer
11974,13/8/1996,bs,18.233,58.583,14.01,6.09875,8,Summer
11975,14/8/1996,bs,17.625,58.803,17.7,5.8775,8,Summer
11976,27/8/1996,bs,18.233,58.583,14.43,5.855,8,Summer
11977,28/8/1996,bs,17.625,58.803,18.84,5.89375,8,Summer
11978,10/9/1996,bs,18.233,58.583,14.8,6.055,9,Autumn
11979,11/9/1996,bs,17.625,58.803,13.93,5.92875,9,Autumn
11980,24/9/1996,bs,18.233,58.583,10.33,6.46875,9,Autumn
11981,25/9/1996,bs,17.625,58.803,12.76,5.8925,9,Autumn
11982,8/10/1996,bs,18.233,58.583,11.49,6.35,10,Autumn
11983,9/10/1996,bs,17.625,58.803,7.13,6.72375,10,Autumn
11984,22/10/1996,bs,18.233,58.583,8.88,6.55,10,Autumn
11985,23/10/1996,bs,17.625,58.803,8.13,6.475,10,Autumn
11986,20/11/1996,bs,17.625,58.803,5.16,6.90625,11,Autumn
11987,21/11/1996,bs,18.233,58.583,6.29,6.6875,11,Autumn
11988,10/12/1996,bs,17.625,58.803,4.38,6.7825,12,Winter
11989,11/12/1996,bs,18.233,58.583,5.38,6.555,12,Winter
11990,28/1/1997,bs,18.233,58.583,1.16,6.525,1,Winter
11991,30/1/1997,bs,17.625,58.803,1.13,6.86875,1,Winter
11992,21/2/1997,bs,17.625,58.803,0.42,7.24,2,Winter
11993,18/3/1997,bs,18.233,58.583,1.72,6.99,3,Spring
11994,20/3/1997,bs,17.625,58.803,1.35,7.155,3,Spring
11995,2/4/1997,bs,18.233,58.583,1.94,6.7875,4,Spring
11996,8/4/1997,bs,18.233,58.583,2.13,6.88125,4,Spring
11997,9/4/1997,bs,17.625,58.803,2.26,6.95,4,Spring
11998,16/4/1997,bs,18.233,58.583,2.06,7.0325,4,Spring
11999,17/4/1997,bs,17.625,58.803,2.23,6.8625,4,Spring
12000,22/4/1997,bs,18.233,58.583,2.21,6.575,4,Spring
12001,23/4/1997,bs,17.625,58.803,2.82,6.83625,4,Spring
12002,5/5/1997,bs,18.233,58.583,3.4,6.6675,5,Spring
12003,6/5/1997,bs,17.625,58.803,3.83,6.69375,5,Spring
12004,20/5/1997,bs,18.233,58.583,5.58,6.6775,5,Spring
12005,21/5/1997,bs,17.625,58.803,6.19,6.39375,5,Spring
12006,3/6/1997,bs,18.233,58.583,7.31,6.64125,6,Summer
12007,4/6/1997,bs,17.625,58.803,8.99,6.23875,6,Summer
12008,16/6/1997,bs,18.233,58.583,9.6,6.7,6,Summer
12009,17/6/1997,bs,17.625,58.803,9.54,6.18,6,Summer
12010,1/7/1997,bs,18.233,58.583,11.33,6.4125,7,Summer
12011,2/7/1997,bs,17.625,58.803,15.45,5.945,7,Summer
12012,15/7/1997,bs,18.233,58.583,16.23,6.61875,7,Summer
12013,16/7/1997,bs,17.625,58.803,17.41,5.8475,7,Summer
12014,29/7/1997,bs,18.233,58.583,14.89,6.655,7,Summer
12015,30/7/1997,bs,17.625,58.803,15.03,6.03875,7,Summer
12016,12/8/1997,bs,18.233,58.583,18.74,6.4675,8,Summer
12017,13/8/1997,bs,17.625,58.803,20.24,5.915,8,Summer
12018,26/8/1997,bs,18.233,58.583,18.05,6.38875,8,Summer
12019,27/8/1997,bs,17.625,58.803,17.17,6.0125,8,Summer
12020,9/9/1997,bs,18.233,58.583,17.02,6.16,9,Autumn
12021,15/9/1997,bs,17.625,58.803,8.46,6.74625,9,Autumn
12022,23/9/1997,bs,18.233,58.583,10.56,6.49875,9,Autumn
12023,24/9/1997,bs,17.625,58.803,7.7,6.8925,9,Autumn
12024,7/10/1997,bs,18.233,58.583,10.71,6.52875,10,Autumn
12025,21/10/1997,bs,18.233,58.583,9.09,6.27,10,Autumn
12026,22/10/1997,bs,17.625,58.803,8.29,6.43,10,Autumn
12027,4/11/1997,bs,18.233,58.583,7.18,6.37375,11,Autumn
12028,11/11/1997,bs,17.625,58.803,5.89,6.48625,11,Autumn
12029,9/12/1997,bs,18.233,58.583,4.66,6.31125,12,Winter
12030,10/12/1997,bs,17.625,58.803,4,6.395,12,Winter
12031,29/1/1998,bs,18.233,58.583,2.52,6.2875,1,Winter
12032,4/2/1998,bs,17.625,58.803,1.1,6.54,2,Winter
12033,17/2/1998,bs,18.233,58.583,1.89,6.31625,2,Winter
12034,18/2/1998,bs,17.625,58.803,1.12,6.51125,2,Winter
12035,9/3/1998,bs,18.233,58.583,1.78,6.62,3,Spring
12036,11/3/1998,bs,17.625,58.803,1.11,6.645,3,Spring
12037,17/3/1998,bs,17.625,58.803,1,6.64875,3,Spring
12038,24/3/1998,bs,18.233,58.583,1.76,6.595,3,Spring
12039,25/3/1998,bs,17.625,58.803,1.25,6.57875,3,Spring
12040,31/3/1998,bs,18.233,58.583,2.01,6.49375,3,Spring
12041,1/4/1998,bs,17.625,58.803,1.7,6.57125,4,Spring
12042,6/4/1998,bs,17.625,58.803,1.47,6.51125,4,Spring
12043,7/4/1998,bs,18.233,58.583,1.7,6.46625,4,Spring
12044,14/4/1998,bs,18.233,58.583,1.86,6.41875,4,Spring
12045,15/4/1998,bs,17.625,58.803,2.09,6.3675,4,Spring
12046,21/4/1998,bs,18.233,58.583,2.75,6.7175,4,Spring
12047,22/4/1998,bs,17.625,58.803,2.6,6.2275,4,Spring
12048,28/4/1998,bs,18.233,58.583,3.48,6.68125,4,Spring
12049,6/5/1998,bs,17.625,58.803,4.37,6.00875,5,Spring
12050,18/5/1998,bs,18.233,58.583,6.29,6.45875,5,Spring
12051,19/5/1998,bs,17.625,58.803,7.85,6.0825,5,Spring
12052,2/6/1998,bs,18.233,58.583,8.38,6.52125,6,Summer
12053,3/6/1998,bs,17.625,58.803,9.78,6.05,6,Summer
12054,16/6/1998,bs,18.233,58.583,10.85,6.49,6,Summer
12055,30/6/1998,bs,18.233,58.583,9.88,6.21,6,Summer
12056,1/7/1998,bs,17.625,58.803,12.14,5.99,7,Summer
12057,16/7/1998,bs,17.625,58.803,11.68,6.01875,7,Summer
12058,17/7/1998,bs,18.233,58.583,10.69,6.17125,7,Summer
12059,28/7/1998,bs,18.233,58.583,10.51,6.26625,7,Summer
12061,11/8/1998,bs,18.233,58.583,13.7,5.9925,8,Summer
12062,12/8/1998,bs,17.625,58.803,11.82,6.27875,8,Summer
12063,25/8/1998,bs,18.233,58.583,12.88,6.1375,8,Summer
12064,26/8/1998,bs,17.625,58.803,8.41,6.54125,8,Summer
12065,8/9/1998,bs,18.233,58.583,14.89,6.19125,9,Autumn
12066,16/9/1998,bs,17.625,58.803,14.13,5.81125,9,Autumn
12067,22/9/1998,bs,17.625,58.803,13.77,5.8625,9,Autumn
12068,24/9/1998,bs,18.233,58.583,13.22,5.60125,9,Autumn
12069,6/10/1998,bs,18.233,58.583,12.13,5.9925,10,Autumn
12070,7/10/1998,bs,17.625,58.803,11.84,5.56625,10,Autumn
12071,21/10/1998,bs,18.233,58.583,7.8,6.47375,10,Autumn
12072,3/11/1998,bs,18.233,58.583,8.09,6.58875,11,Autumn
12073,4/11/1998,bs,17.625,58.803,5.95,6.69125,11,Autumn
12074,8/12/1998,bs,18.233,58.583,5.6,6.79,12,Winter
12075,9/12/1998,bs,17.625,58.803,2.78,6.50125,12,Winter
12077,17/2/1999,bs,17.625,58.803,0.61,6.565,2,Winter
12078,18/2/1999,bs,18.233,58.583,1.6,6.39625,2,Winter
12079,24/2/1999,bs,14.083,55,2.29,7.5,2,Winter
12080,24/2/1999,bs,15.983,55.25,2.42,7.3,2,Winter
12081,27/2/1999,bs,20.05,57.333,2.45,7.2,2,Winter
12082,2/3/1999,bs,18.233,58.583,1.88,6.49,3,Spring
12083,9/3/1999,bs,17.625,58.803,0.87,6.365,3,Spring
12084,16/3/1999,bs,18.233,58.583,1.08,6.0875,3,Spring
12085,18/3/1999,bs,17.625,58.803,0.63,6.09875,3,Spring
12086,26/3/1999,bs,20.05,57.333,2.54,7.025,3,Spring
12087,27/3/1999,bs,14.083,55,2.92,7.2275,3,Spring
12088,27/3/1999,bs,15.983,55.25,2.88,7.2325,3,Spring
12089,29/3/1999,bs,17.625,58.803,1.33,6.18625,3,Spring
12090,30/3/1999,bs,18.233,58.583,1.88,6.3475,3,Spring
12091,6/4/1999,bs,17.625,58.803,2.42,6.19875,4,Spring
12092,7/4/1999,bs,18.233,58.583,2.4,6.24,4,Spring
12093,13/4/1999,bs,18.233,58.583,3.11,6.33625,4,Spring
12094,14/4/1999,bs,17.625,58.803,3.64,6.19125,4,Spring
12095,20/4/1999,bs,17.625,58.803,3.75,6.23875,4,Spring
12096,21/4/1999,bs,14.083,55,4.08,7.45,4,Spring
